,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Sunrise(hrs),Sunset(hrs),WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft
2714,1,2014-07-09,80,62,71,-2.0,54,61,0,6, ,0.0,29.25,29.93,8.4,4.416666666666667,19.483333333333334,320,6.8,41.995,-87.933,662
2715,2,2014-07-09,81,64,73,0.0,58,64,0,8, ,0.0,29.31,29.91,6.1,4.416666666666667,19.483333333333334,10,3.0,41.786,-87.752,612
2716,1,2014-07-10,79,60,70,-3.0,53,60,0,5, ,0.0,29.42,30.13,4.4,4.416666666666667,19.483333333333334,100,4.1,41.995,-87.933,662
2717,2,2014-07-10,78,63,71,-2.0,56,62,0,6, ,0.0,29.49,30.11,5.4,4.416666666666667,19.483333333333334,90,4.5,41.786,-87.752,612
2718,1,2014-07-11,81,60,71,-2.0,54,61,0,6,RA,0.01,29.42,30.14,5.4,4.433333333333334,19.466666666666665,180,5.1,41.995,-87.933,662
2719,2,2014-07-11,83,63,73,0.0,54,63,0,8, ,0.01,29.48,30.13,6.5,4.433333333333334,19.466666666666665,170,5.5,41.786,-87.752,612
2720,1,2014-07-12,80,70,75,2.0,66,69,0,10,RA BR,0.47,29.23,29.97,10.5,4.45,19.466666666666665,200,9.1,41.995,-87.933,662
2721,2,2014-07-12,81,70,76,3.0,69,72,0,11,TSRA RA BR,3.31,29.3,29.96,10.6,4.45,19.466666666666665,210,8.6,41.786,-87.752,612
2722,1,2014-07-13,85,68,77,4.0,61,67,0,12, ,0.01,29.18,29.9,9.7,4.466666666666667,19.45,280,8.9,41.995,-87.933,662
2723,2,2014-07-13,86,71,79,6.0,65,69,0,14, ,0.04,29.24,29.88,10.0,4.466666666666667,19.45,270,9.1,41.786,-87.752,612
2724,1,2014-07-14,80,61,71,-2.0,54,61,0,6, ,0.2,29.11,29.83,8.1,4.466666666666667,19.45,310,7.3,41.995,-87.933,662
2725,2,2014-07-14,81,64,73,0.0,57,63,0,8, ,0.37,29.17,29.81,7.4,4.466666666666667,19.45,300,5.9,41.786,-87.752,612
2726,1,2014-07-15,70,55,63,-11.0,50,56,2,0,RA,0.05,29.21,29.91,10.5,4.483333333333333,19.433333333333334,300,10.0,41.995,-87.933,662
2727,2,2014-07-15,71,57,64,-10.0,53,58,1,0,RA,0.05,29.26,29.91,10.4,4.483333333333333,19.433333333333334,290,10.0,41.786,-87.752,612
2728,1,2014-07-16,72,55,64,-10.0,47,55,1,0, ,0.0,29.29,30.0,7.4,4.5,19.416666666666668,20,3.3,41.995,-87.933,662
2729,2,2014-07-16,73,56,65,-9.0,50,57,0,0, ,0.0,29.36,30.0,7.1,4.5,19.416666666666668,20,3.2,41.786,-87.752,612
2730,1,2014-07-17,78,54,66,-8.0,50,57,0,1, ,0.0,29.37,30.08,5.5,4.516666666666667,19.416666666666668,120,3.0,41.995,-87.933,662
2731,2,2014-07-17,78,58,68,-6.0,53,60,0,3, ,0.0,29.43,30.07,5.1,4.516666666666667,19.416666666666668,150,2.5,41.786,-87.752,612
2732,1,2014-07-18,79,59,69,-5.0,53,60,0,4, ,0.0,29.39,30.12,6.9,4.533333333333333,19.4,140,5.7,41.995,-87.933,662
2733,2,2014-07-18,81,64,73,-1.0,55,62,0,8, ,0.0,29.46,30.1,6.2,4.533333333333333,19.4,160,4.9,41.786,-87.752,612
2734,1,2014-07-19,80,57,69,-5.0,52,60,0,4,HZ,0.0,29.33,30.05,4.6,4.55,19.383333333333333,110,4.2,41.995,-87.933,662
2735,2,2014-07-19,80,62,71,-3.0,56,63,0,6, ,0.0,29.39,30.04,4.3,4.55,19.383333333333333,90,3.2,41.786,-87.752,612
2736,1,2014-07-20,82,60,71,-3.0,56,63,0,6, ,0.0,29.31,30.03,4.5,4.55,19.383333333333333,220,4.0,41.995,-87.933,662
2737,2,2014-07-20,84,66,75,1.0,59,65,0,10, ,0.0,29.37,30.01,4.4,4.55,19.383333333333333,230,3.8,41.786,-87.752,612
2738,1,2014-07-21,86,63,75,1.0,61,66,0,10, ,0.0,29.34,30.05,7.2,4.566666666666666,19.366666666666667,200,6.9,41.995,-87.933,662
2739,2,2014-07-21,87,68,78,4.0,63,69,0,13, ,0.0,29.41,30.04,8.0,4.566666666666666,19.366666666666667,190,7.6,41.786,-87.752,612
2740,1,2014-07-22,90,69,80,6.0,67,71,0,15,TS,0.01,29.27,29.97,11.9,4.583333333333333,19.35,220,8.3,41.995,-87.933,662
2741,2,2014-07-22,91,72,82,8.0,70,74,0,17,TSRA BR,0.19,29.34,29.96,12.9,4.583333333333333,19.35,210,9.6,41.786,-87.752,612
2742,1,2014-07-23,75,59,67,-7.0,51,58,0,2, ,0.0,29.41,30.12,16.1,4.6,19.333333333333332,20,15.7,41.995,-87.933,662
2743,2,2014-07-23,76,64,70,-4.0,56,61,0,5, ,0.0,29.47,30.12,16.7,4.6,19.333333333333332,20,16.4,41.786,-87.752,612
2744,1,2014-07-24,75,57,66,-8.0,47,56,0,1, ,0.0,29.39,30.11,8.8,4.616666666666667,19.316666666666666,50,6.2,41.995,-87.933,662
2745,2,2014-07-24,75,60,68,-6.0,52,59,0,3, ,0.0,29.44,30.1,8.2,4.616666666666667,19.316666666666666,40,5.0,41.786,-87.752,612
2746,1,2014-07-25,75,55,65,-9.0,54,60,0,0, ,0.01,29.24,29.98,9.1,4.633333333333333,19.3,210,8.4,41.995,-87.933,662
2747,2,2014-07-25,77,60,69,-5.0,57,62,0,4, ,0.01,29.31,29.97,9.2,4.633333333333333,19.3,210,8.7,41.786,-87.752,612
2748,1,2014-07-26,84,68,76,2.0,63,67,0,11, ,0.0,29.1,29.83,5.5,4.65,19.3,240,3.9,41.995,-87.933,662
2749,2,2014-07-26,85,70,78,4.0,67,70,0,13, ,0.0,29.16,29.81,8.1,4.65,19.3,230,7.0,41.786,-87.752,612
2750,1,2014-07-27,87,65,76,2.0,59,66,0,11,RA BR HZ,0.02,29.08,29.77,15.0,4.666666666666667,19.283333333333335,300,12.2,41.995,-87.933,662
2751,2,2014-07-27,89,66,78,4.0,62,68,0,13,BR,0.04,29.13,29.75,14.2,4.666666666666667,19.283333333333335,300,11.4,41.786,-87.752,612
2752,1,2014-07-28,73,59,66,-8.0,48,56,0,1, ,0.0,29.33,30.03,11.1,4.683333333333334,19.266666666666666,360,9.2,41.995,-87.933,662
2753,2,2014-07-28,73,62,68,-6.0,50,58,0,3, ,0.0,29.38,30.01,12.2,4.683333333333334,19.266666666666666,360,10.0,41.786,-87.752,612
2754,1,2014-07-29,81,58,70,-4.0,53,60,0,5, ,0.01,29.28,30.0,9.6,4.7,19.25,300,8.4,41.995,-87.933,662
2755,2,2014-07-29,81,60,71,-3.0,55,62,0,6, ,0.0,29.34,29.99,8.0,4.7,19.25,290,4.8,41.786,-87.752,612
2756,1,2014-07-30,79,59,69,-5.0,54,60,0,4, ,0.0,29.29,30.01,7.0,4.716666666666667,19.233333333333334,330,2.2,41.995,-87.933,662
2757,2,2014-07-30,80,61,71,-3.0,58,62,0,6, ,0.0,29.36,30.0,5.4,4.716666666666667,19.233333333333334,60,1.1,41.786,-87.752,612
2758,1,2014-07-31,84,59,72,-2.0,55,62,0,7, ,0.0,29.3,30.01,8.4,4.733333333333333,19.216666666666665,260,8.0,41.995,-87.933,662
2759,2,2014-07-31,85,63,74,0.0,59,65,0,9,BR HZ,0.0,29.36,30.0,8.5,4.733333333333333,19.216666666666665,250,7.6,41.786,-87.752,612
2760,1,2014-08-01,85,62,74,1.0,56,63,0,9, ,0.15,29.34,30.06,6.9,4.75,19.183333333333334,220,2.4,41.995,-87.933,662
2761,2,2014-08-01,83,67,75,2.0,60,65,0,10,TSRA RA HZ,0.21,29.41,30.05,7.3,4.75,19.183333333333334,230,5.5,41.786,-87.752,612
2762,1,2014-08-02,86,59,73,0.0,53,61,0,8, ,0.0,29.4,30.11,4.2,4.766666666666667,19.166666666666668,40,1.6,41.995,-87.933,662
2763,2,2014-08-02,84,63,74,1.0,56,63,0,9, ,0.0,29.46,30.1,4.6,4.766666666666667,19.166666666666668,50,2.6,41.786,-87.752,612
2764,1,2014-08-03,87,62,75,2.0,58,65,0,10, ,0.0,29.38,30.09,6.9,4.783333333333333,19.15,260,4.5,41.995,-87.933,662
2765,2,2014-08-03,87,66,77,4.0,62,67,0,12, ,0.0,29.44,30.08,6.5,4.783333333333333,19.15,200,2.6,41.786,-87.752,612
2766,1,2014-08-04,87,67,77,4.0,60,65,0,12,TSRA RA BR,2.76,29.34,30.06,7.5,4.8,19.133333333333333,330,0.4,41.995,-87.933,662
2767,2,2014-08-04,88,68,78,5.0,64,69,0,13,TSRA RA BR,1.82,29.39,30.04,8.9,4.8,19.133333333333333,300,3.3,41.786,-87.752,612
2768,1,2014-08-05,80,64,72,-1.0,62,65,0,7,BR HZ,0.01,29.31,30.03,6.3,4.816666666666666,19.116666666666667,30,4.8,41.995,-87.933,662
2769,2,2014-08-05,80,68,74,1.0,66,69,0,9,RA BR,0.07,29.37,30.01,5.2,4.816666666666666,19.116666666666667,40,2.3,41.786,-87.752,612
2770,1,2014-08-06,80,62,71,-2.0,54,61,0,6, ,0.0,29.34,30.05,6.3,4.833333333333333,19.1,30,5.1,41.995,-87.933,662
2771,2,2014-08-06,81,65,73,0.0,57,64,0,8, ,0.0,29.39,30.03,6.3,4.833333333333333,19.1,30,4.8,41.786,-87.752,612
2772,1,2014-08-07,81,61,71,-2.0,56,63,0,6, ,0.0,29.34,30.06,9.0,4.85,19.066666666666666,80,8.3,41.995,-87.933,662
2773,2,2014-08-07,81,69,75,2.0,61,66,0,10, ,0.0,29.4,30.04,9.3,4.85,19.066666666666666,90,8.7,41.786,-87.752,612
2774,1,2014-08-08,82,66,74,1.0,57,64,0,9, ,0.0,29.34,30.05,10.7,4.866666666666667,19.05,70,10.1,41.995,-87.933,662
2775,2,2014-08-08,82,70,76,3.0,60,66,0,11, ,0.0,29.39,30.03,11.1,4.866666666666667,19.05,70,10.7,41.786,-87.752,612
2776,1,2014-08-09,80,66,73,0.0,57,63,0,8, ,0.0,29.34,30.07,9.1,4.883333333333333,19.033333333333335,60,8.6,41.995,-87.933,662
2777,2,2014-08-09,80,68,74,1.0,59,65,0,9, ,0.0,29.39,30.04,10.5,4.883333333333333,19.033333333333335,60,9.7,41.786,-87.752,612
2778,1,2014-08-10,81,69,75,2.0,59,65,0,10, ,0.0,29.28,30.0,8.6,4.9,19.0,40,7.7,41.995,-87.933,662
2779,2,2014-08-10,82,71,77,4.0,62,67,0,12, ,0.0,29.33,29.98,8.4,4.9,19.0,40,7.2,41.786,-87.752,612
2780,1,2014-08-11,82,67,75,2.0,63,67,0,10,TSRA RA BR,0.85,29.11,29.84,6.8,4.916666666666667,18.983333333333334,320,4.4,41.995,-87.933,662
2781,2,2014-08-11,84,68,76,3.0,67,69,0,11,RA BR,1.16,29.17,29.83,8.1,4.916666666666667,18.983333333333334,310,4.0,41.786,-87.752,612
2782,1,2014-08-12,70,61,66,-7.0,55,59,0,1,RA,0.07,29.17,29.87,12.0,4.933333333333334,18.966666666666665,320,11.2,41.995,-87.933,662
2783,2,2014-08-12,70,63,67,-6.0,59,62,0,2,RA BR,0.16,29.23,29.86,11.2,4.933333333333334,18.966666666666665,310,9.7,41.786,-87.752,612
2784,1,2014-08-13,82,57,70,-3.0,55,61,0,5, ,0.0,29.29,29.99,9.3,4.95,18.933333333333334,310,4.6,41.995,-87.933,662
2785,2,2014-08-13,83,59,71,-2.0,59,63,0,6, ,0.0,29.34,29.98,8.0,4.95,18.933333333333334,310,3.4,41.786,-87.752,612
2786,1,2014-08-14,72,57,65,-7.0,48,56,0,0, ,0.0,29.35,30.07,7.7,4.966666666666667,18.916666666666668,50,7.0,41.995,-87.933,662
2787,2,2014-08-14,73,61,67,-5.0,50,58,0,2, ,0.0,29.41,30.05,8.9,4.966666666666667,18.916666666666668,50,7.6,41.786,-87.752,612
2788,1,2014-08-15,78,52,65,-7.0,50,58,0,0, ,0.0,29.28,30.02,6.0,4.983333333333333,18.9,240,5.2,41.995,-87.933,662
2789,2,2014-08-15,79,55,67,-5.0,51,59,0,2, ,0.0,29.35,30.01,6.2,4.983333333333333,18.9,230,5.5,41.786,-87.752,612
2790,1,2014-08-16,82,62,72,0.0,61,65,0,7, ,0.0,29.2,29.91,8.3,5.0,18.866666666666667,240,7.9,41.995,-87.933,662
2791,2,2014-08-16,81,64,73,1.0,64,67,0,8, ,0.0,29.26,29.9,8.3,5.0,18.866666666666667,220,7.9,41.786,-87.752,612
2792,1,2014-08-17,71,64,68,-4.0,61,63,0,3,DZ BR HZ,0.01,29.23,29.96,8.5,5.016666666666667,18.85,30,7.9,41.995,-87.933,662
2793,2,2014-08-17,72,66,69,-3.0,64,66,0,4,BR,0.0,29.29,29.94,8.6,5.016666666666667,18.85,20,7.8,41.786,-87.752,612
2794,1,2014-08-18,83,65,74,2.0,62,66,0,9,BR HZ,0.0,29.12,29.85,4.9,5.033333333333333,18.816666666666666,220,2.8,41.995,-87.933,662
2795,2,2014-08-18,85,67,76,4.0,66,69,0,11,HZ,0.0,29.18,29.84,5.7,5.033333333333333,18.816666666666666,230,2.7,41.786,-87.752,612
2796,1,2014-08-19,86,69,78,7.0,65,69,0,13,RA,0.09,29.02,29.72,10.7,5.05,18.8,240,9.2,41.995,-87.933,662
2797,2,2014-08-19,86,73,80,9.0,68,71,0,15,RA BR,0.13,29.08,29.71,11.5,5.05,18.8,230,10.6,41.786,-87.752,612
2798,1,2014-08-20,86,66,76,5.0,63,68,0,11, ,0.0,29.17,29.86,7.9,5.066666666666666,18.766666666666666,250,7.4,41.995,-87.933,662
2799,2,2014-08-20,87,68,78,7.0,67,71,0,13, ,0.0,29.23,29.84,8.1,5.066666666666666,18.766666666666666,240,7.9,41.786,-87.752,612
2800,1,2014-08-21,79,70,75,4.0,68,70,0,10,TSRA RA BR,0.98,29.21,29.92,5.0,5.083333333333333,18.75,180,2.8,41.995,-87.933,662
2801,2,2014-08-21,83,71,77,6.0,72,73,0,12,TSRA RA BR,1.29,29.26,29.9,6.3,5.083333333333333,18.75,180,4.0,41.786,-87.752,612
2802,1,2014-08-22,86,72,79,8.0,70,73,0,14,TSRA RA BR,1.58,29.21,29.92,5.1,5.1,18.716666666666665,230,3.4,41.995,-87.933,662
2803,2,2014-08-22,87,74,81,10.0,73,75,0,16,TSRA RA BR,3.17,29.28,29.91,7.3,5.1,18.716666666666665,230,5.7,41.786,-87.752,612
2804,1,2014-08-23,86,68,77,6.0,69,71,0,12,TS RA BR HZ,0.34,29.25,29.96,5.0,5.133333333333334,18.7,70,2.6,41.995,-87.933,662
2805,2,2014-08-23,87,71,79,8.0,72,74,0,14,BR,0.5,29.31,29.94,3.9,5.133333333333334,18.7,80,1.6,41.786,-87.752,612
2806,1,2014-08-24,88,70,79,8.0,69,72,0,14, ,0.0,29.26,29.97,7.4,5.15,18.666666666666668,120,6.6,41.995,-87.933,662
2807,2,2014-08-24,89,73,81,10.0,73,75,0,16, ,0.0,29.33,29.96,7.3,5.15,18.666666666666668,120,6.3,41.786,-87.752,612
2808,1,2014-08-25,88,71,80,10.0,68,71,0,15,TSRA BR,0.01,29.28,29.99,6.7,5.166666666666667,18.65,180,3.0,41.995,-87.933,662
2809,2,2014-08-25,92,73,83,13.0,72,74,0,18,TSRA,0.78,29.33,29.97,7.1,5.166666666666667,18.65,180,4.0,41.786,-87.752,612
2810,1,2014-08-26,85,71,78,8.0,65,69,0,13, ,0.12,29.34,30.06,6.1,5.183333333333334,18.616666666666667,360,1.8,41.995,-87.933,662
2811,2,2014-08-26,86,49,78,8.0,68,71,0,13, ,0.01,29.41,30.04,5.8,5.183333333333334,18.616666666666667,150,1.3,41.786,-87.752,612
2812,1,2014-08-27,82,67,75,5.0,60,65,0,10, ,0.0,29.4,30.11,6.9,5.2,18.583333333333332,50,5.9,41.995,-87.933,662
2813,2,2014-08-27,81,70,76,6.0,63,67,0,11, ,0.0,29.46,30.09,7.1,5.2,18.583333333333332,60,6.4,41.786,-87.752,612
2814,1,2014-08-28,77,67,72,2.0,57,63,0,7,RA,0.01,29.35,30.08,8.6,5.216666666666667,18.566666666666666,80,7.6,41.995,-87.933,662
2815,2,2014-08-28,77,69,73,3.0,61,66,0,8,RA DZ,0.02,29.41,30.06,8.5,5.216666666666667,18.566666666666666,80,7.3,41.786,-87.752,612
2816,1,2014-08-29,86,71,79,9.0,67,70,0,14, ,0.08,29.19,29.92,11.1,5.233333333333333,18.533333333333335,170,10.7,41.995,-87.933,662
2817,2,2014-08-29,88,73,81,11.0,69,72,0,16, ,0.0,29.26,29.91,10.5,5.233333333333333,18.533333333333335,170,9.9,41.786,-87.752,612
2818,1,2014-08-30,83,70,77,7.0,65,69,0,12, ,0.27,29.15,29.85,11.7,5.25,18.516666666666666,230,10.7,41.995,-87.933,662
2819,2,2014-08-30,86,74,80,10.0,69,72,0,15, ,0.01,29.21,29.83,12.4,5.25,18.516666666666666,220,11.4,41.786,-87.752,612
2820,1,2014-08-31,85,68,77,8.0,65,69,0,12,BR HZ,0.0,29.18,29.89,6.6,5.266666666666667,18.483333333333334,210,5.7,41.995,-87.933,662
2821,2,2014-08-31,87,71,79,10.0,69,72,0,14, ,0.0,29.25,29.88,7.7,5.266666666666667,18.483333333333334,210,6.9,41.786,-87.752,612
2822,1,2014-09-01,83,70,77,9.0,65,69,0,12,RA,0.36,29.07,29.77,11.5,5.283333333333333,18.45,220,10.7,41.995,-87.933,662
2823,2,2014-09-01,85,74,80,12.0,69,72,0,15, ,0.01,29.13,29.76,13.2,5.283333333333333,18.45,220,12.7,41.786,-87.752,612
2824,1,2014-09-02,82,67,75,7.0,60,65,0,10,RA,0.01,29.18,29.88,5.9,5.3,18.433333333333334,280,5.4,41.995,-87.933,662
2825,2,2014-09-02,85,69,77,9.0,62,67,0,12, ,0.0,29.24,29.87,6.7,5.3,18.433333333333334,270,5.8,41.786,-87.752,612
2826,1,2014-09-03,83,61,72,4.0,59,65,0,7, ,0.0,29.26,29.97,6.7,5.316666666666666,18.4,200,5.3,41.995,-87.933,662
2827,2,2014-09-03,85,67,76,8.0,63,68,0,11, ,0.0,29.33,29.96,6.9,5.316666666666666,18.4,210,5.9,41.786,-87.752,612
2828,1,2014-09-04,85,71,78,10.0,66,70,0,13,RA,0.26,29.21,29.93,12.6,5.333333333333333,18.366666666666667,200,11.4,41.995,-87.933,662
2829,2,2014-09-04,87,73,80,12.0,69,72,0,15,TSRA RA,0.22,29.26,29.92,12.7,5.333333333333333,18.366666666666667,190,12.0,41.786,-87.752,612
2830,1,2014-09-05,88,64,76,9.0,65,69,0,11,TS RA,0.5,29.27,29.96,11.0,5.35,18.35,270,7.8,41.995,-87.933,662
2831,2,2014-09-05,89,67,78,11.0,69,72,0,13,RA,0.43,29.34,29.94,12.1,5.35,18.35,260,7.3,41.786,-87.752,612
2832,1,2014-09-06,75,60,68,1.0,51,58,0,3, ,0.0,29.42,30.13,8.4,5.366666666666666,18.316666666666666,330,7.1,41.995,-87.933,662
2833,2,2014-09-06,76,62,69,2.0,54,60,0,4, ,0.0,29.48,30.11,8.1,5.366666666666666,18.316666666666666,360,4.7,41.786,-87.752,612
2834,1,2014-09-07,80,54,67,0.0,49,57,0,2, ,0.0,29.44,30.16,4.3,5.383333333333334,18.283333333333335,120,1.0,41.995,-87.933,662
2835,2,2014-09-07,79,58,69,2.0,53,60,0,4, ,0.0,29.49,30.15,4.6,5.383333333333334,18.283333333333335,110,2.2,41.786,-87.752,612
2836,1,2014-09-08,77,55,66,0.0,52,59,0,1, ,0.0,29.33,30.07,6.2,5.4,18.25,170,6.0,41.995,-87.933,662
2837,2,2014-09-08,79,60,70,4.0,54,61,0,5, ,0.0,29.39,30.06,5.9,5.4,18.25,170,5.2,41.786,-87.752,612
2838,1,2014-09-09,79,63,71,5.0,59,64,0,6,RA,0.01,29.18,29.93,7.6,5.416666666666667,18.233333333333334,180,7.2,41.995,-87.933,662
2839,2,2014-09-09,81,66,74,8.0,62,66,0,9,RA,0.01,29.24,29.92,8.5,5.416666666666667,18.233333333333334,190,8.2,41.786,-87.752,612
2840,1,2014-09-10,80,56,68,2.0,61,64,0,3,RA BR,1.31,28.97,29.67,15.8,5.433333333333334,18.2,250,7.3,41.995,-87.933,662
2841,2,2014-09-10,82,58,70,4.0,64,67,0,5,RA DZ BR,1.61,29.03,29.66,16.1,5.433333333333334,18.2,240,8.9,41.786,-87.752,612
2842,1,2014-09-11,56,50,53,-12.0,42,47,12,0, ,0.0,29.46,30.15,10.3,5.45,18.166666666666668,350,9.8,41.995,-87.933,662
2843,2,2014-09-11,58,52,55,-10.0,45,50,10,0, ,0.0,29.51,30.14,10.6,5.45,18.166666666666668,340,9.5,41.786,-87.752,612
2844,1,2014-09-12,55,44,50,-15.0,43,46,15,0,RA BR,0.13,29.55,30.27,12.5,5.466666666666667,18.15,350,11.7,41.995,-87.933,662
2845,2,2014-09-12,57,46,52,-13.0,48,50,13,0,RA DZ BR,0.1,29.6,30.26,11.8,5.466666666666667,18.15,340,11.0,41.786,-87.752,612
2846,1,2014-09-13,59,41,50,-15.0,40,44,15,0, ,0.0,29.59,30.33,7.7,5.483333333333333,18.116666666666667,330,3.2,41.995,-87.933,662
2847,2,2014-09-13,60,42,51,-14.0,42,47,14,0, ,0.01,29.66,30.33,6.9,5.483333333333333,18.116666666666667,330,3.1,41.786,-87.752,612
2848,1,2014-09-14,65,42,54,-10.0,43,49,11,0, ,0.0,29.49,30.25,4.8,5.5,18.083333333333332,220,4.5,41.995,-87.933,662
2849,2,2014-09-14,67,46,57,-7.0,44,51,8,0, ,0.0,29.57,30.25,4.7,5.5,18.083333333333332,220,4.2,41.786,-87.752,612
2850,1,2014-09-15,62,51,57,-7.0,48,52,8,0,RA,0.01,29.41,30.14,4.9,5.516666666666667,18.05,300,2.2,41.995,-87.933,662
2851,2,2014-09-15,62,54,58,-6.0,50,54,7,0,RA DZ,0.01,29.46,30.13,6.4,5.516666666666667,18.05,290,2.9,41.786,-87.752,612
2852,1,2014-09-16,68,44,56,-8.0,43,50,9,0, ,0.0,29.41,30.15,4.4,5.533333333333333,18.0,300,3.0,41.995,-87.933,662
2853,2,2014-09-16,69,47,58,-6.0,46,52,7,0, ,0.0,29.47,30.15,4.7,5.533333333333333,18.0,340,1.5,41.786,-87.752,612
2854,1,2014-09-17,70,48,59,-5.0,45,52,6,0, ,0.0,29.29,30.02,2.8,5.55,17.966666666666665,170,0.4,41.995,-87.933,662
2855,2,2014-09-17,72,49,61,-3.0,48,54,4,0, ,0.0,29.36,30.02,4.0,5.55,17.966666666666665,160,1.5,41.786,-87.752,612
2856,1,2014-09-18,70,53,62,-2.0,52,56,3,0,BCFG BR,0.0,29.4,30.12,6.3,5.583333333333333,17.933333333333334,40,5.5,41.995,-87.933,662
2857,2,2014-09-18,72,53,63,-1.0,54,57,2,0, ,0.0,29.46,30.11,5.9,5.583333333333333,17.933333333333334,30,4.8,41.786,-87.752,612
2858,1,2014-09-19,78,53,66,3.0,48,56,0,1,BR,0.0,29.31,30.06,11.5,5.6,17.916666666666668,180,10.7,41.995,-87.933,662
2859,2,2014-09-19,76,57,67,4.0,49,57,0,2, ,0.0,29.38,30.05,10.5,5.6,17.916666666666668,180,10.0,41.786,-87.752,612
2860,1,2014-09-20,77,63,70,8.0,61,64,0,5,RA,0.12,29.1,29.83,10.1,5.616666666666667,17.883333333333333,230,9.8,41.995,-87.933,662
2861,2,2014-09-20,80,63,72,10.0,62,65,0,7,RA,0.12,29.17,29.83,12.1,5.616666666666667,17.883333333333333,220,11.5,41.786,-87.752,612
2862,1,2014-09-21,69,51,60,-2.0,50,55,5,0,RA,0.01,29.26,29.94,12.7,5.633333333333333,17.85,310,10.5,41.995,-87.933,662
2863,2,2014-09-21,70,52,61,-1.0,51,56,4,0, ,0.01,29.31,29.93,12.9,5.633333333333333,17.85,310,9.4,41.786,-87.752,612
2864,1,2014-09-22,67,46,57,-5.0,43,49,8,0, ,0.0,29.52,30.22,5.5,5.65,17.816666666666666,310,1.7,41.995,-87.933,662
2865,2,2014-09-22,69,48,59,-3.0,45,52,6,0, ,0.0,29.59,30.22,6.2,5.65,17.816666666666666,330,1.3,41.786,-87.752,612
2866,1,2014-09-23,74,51,63,2.0,46,53,2,0, ,0.0,29.57,30.3,4.3,5.666666666666667,17.8,200,1.9,41.995,-87.933,662
2867,2,2014-09-23,76,50,63,2.0,48,55,2,0, ,0.0,29.64,30.3,6.2,5.666666666666667,17.8,170,3.3,41.786,-87.752,612
2868,1,2014-09-24,77,54,66,5.0,49,56,0,1, ,0.0,29.57,30.3,5.6,5.683333333333334,17.766666666666666,130,4.3,41.995,-87.933,662
2869,2,2014-09-24,77,54,66,5.0,50,57,0,1, ,0.0,29.63,30.29,5.4,5.683333333333334,17.766666666666666,130,4.1,41.786,-87.752,612
2870,1,2014-09-25,74,56,65,4.0,52,58,0,0, ,0.0,29.52,30.25,1.9,5.7,17.733333333333334,110,0.6,41.995,-87.933,662
2871,2,2014-09-25,78,58,68,7.0,54,59,0,3, ,0.0,29.58,30.24,3.7,5.7,17.733333333333334,130,1.9,41.786,-87.752,612
2872,1,2014-09-26,79,51,65,5.0,53,58,0,0,BR,0.0,29.51,30.23,4.5,5.716666666666667,17.7,60,3.7,41.995,-87.933,662
2873,2,2014-09-26,81,59,70,10.0,55,61,0,5, ,0.0,29.57,30.22,5.2,5.716666666666667,17.7,90,4.7,41.786,-87.752,612
2874,1,2014-09-27,79,54,67,7.0,54,59,0,2, ,0.0,29.47,30.21,3.8,5.733333333333333,17.683333333333334,70,3.1,41.995,-87.933,662
2875,2,2014-09-27,79,61,70,10.0,57,62,0,5, ,0.0,29.54,30.19,4.7,5.733333333333333,17.683333333333334,80,4.0,41.786,-87.752,612
2876,1,2014-09-28,78,53,66,7.0,55,59,0,1,BR HZ,0.0,29.38,30.12,3.2,5.75,17.65,60,2.3,41.995,-87.933,662
2877,2,2014-09-28,79,58,69,10.0,57,62,0,4,BR,0.0,29.44,30.1,3.3,5.75,17.65,80,2.6,41.786,-87.752,612
2878,1,2014-09-29,83,53,68,9.0,54,58,0,3,RA BR,0.01,29.28,30.0,9.0,5.766666666666667,17.616666666666667,360,5.0,41.995,-87.933,662
2879,2,2014-09-29,84,57,71,12.0,57,61,0,6,RA HZ,0.01,29.33,29.99,9.0,5.766666666666667,17.616666666666667,340,4.5,41.786,-87.752,612
2880,1,2014-09-30,58,47,53,-6.0,47,50,12,0,DZ BR,0.01,29.29,30.03,9.7,5.783333333333333,17.583333333333332,20,8.8,41.995,-87.933,662
2881,2,2014-09-30,61,51,56,-3.0,49,52,9,0,DZ BR,0.01,29.36,30.02,10.7,5.783333333333333,17.583333333333332,20,9.1,41.786,-87.752,612
2882,1,2014-10-01,70,49,60,2.0,50,55,5,0, ,0.0,29.22,29.95,10.4,5.8,17.566666666666666,130,10.3,41.995,-87.933,662
2883,2,2014-10-01,73,52,63,5.0,51,57,2,0,RA,0.01,29.28,29.95,8.6,5.8,17.566666666666666,130,8.0,41.786,-87.752,612
2884,1,2014-10-02,72,63,68,10.0,61,63,0,3,TSRA RA BR,0.32,29.03,29.78,7.9,5.816666666666666,17.533333333333335,170,7.2,41.995,-87.933,662
2885,2,2014-10-02,75,66,71,13.0,63,65,0,6,TSRA RA BR,0.72,29.1,29.78,7.9,5.816666666666666,17.533333333333335,170,7.2,41.786,-87.752,612
2886,1,2014-10-03,65,43,54,-3.0,45,49,11,0,RA,0.68,28.95,29.67,16.4,5.833333333333333,17.5,280,15.1,41.995,-87.933,662
